scenario,year,season,crop_id,crop_name,area_mu,production_jin,normal_sales_jin,surplus_jin,revenue_yuan,cost_yuan,profit_yuan
baseline_waste,2029,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
baseline_waste,2029,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
baseline_waste,2029,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
baseline_waste,2029,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
baseline_waste,2029,first,30,生菜,0.365854,1500.0,1500.0,0.0,7875.0,585.365854,7289.634146
baseline_waste,2029,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
baseline_waste,2029,first,31,辣椒,0.75,1200.0,1200.0,0.0,8700.0,750.0,7950.0
baseline_waste,2029,first,32,空心菜,0.36,3600.0,3600.0,0.0,16200.0,1476.0,14724.0
baseline_waste,2029,first,33,黄心菜,0.36,1800.0,1800.0,0.0,8100.0,720.0,7380.0
baseline_waste,2029,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
baseline_waste,2029,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
baseline_waste,2029,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
baseline_waste,2029,second,37,红萝卜,10.0,30000.0,30000.0,0.0,97500.0,5000.0,92500.0
baseline_waste,2029,second,38,榆黄菇,1.8,9000.0,9000.0,0.0,517500.0,5400.0,512100.0
baseline_waste,2029,second,39,香菇,1.8,7200.0,7200.0,0.0,136800.0,3600.0,133200.0
baseline_waste,2029,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
baseline_waste,2029,second,41,羊肚菌,4.2,4200.0,4200.0,0.0,420000.0,42000.0,378000.0
baseline_waste,2030,single,1,黄豆,150.0,57000.0,57000.0,0.0,185250.0,60000.0,125250.0
baseline_waste,2030,single,2,黑豆,46.0,21850.0,21850.0,0.0,163875.0,18400.0,145475.0
baseline_waste,2030,single,3,红豆,58.994152,22400.0,22400.0,0.0,184800.0,20647.953216,164152.046784
baseline_waste,2030,single,4,绿豆,99.044703,33040.0,33040.0,0.0,231280.0,34665.645933,196614.354067
baseline_waste,2030,single,5,爬豆,26.333333,9875.0,9875.0,0.0,66656.25,9216.666667,57439.583333
baseline_waste,2030,single,6,小麦,217.918421,170840.0,170840.0,0.0,597940.0,98063.289474,499876.710526
baseline_waste,2030,single,7,玉米,132.75,132750.0,132750.0,0.0,398250.0,66375.0,331875.0
baseline_waste,2030,single,8,谷子,187.894737,71400.0,71400.0,0.0,481950.0,67642.105263,414307.894737
baseline_waste,2030,single,9,高粱,50.0,30000.0,30000.0,0.0,180000.0,20000.0,160000.0
baseline_waste,2030,single,10,黍子,25.0,12500.0,12500.0,0.0,93750.0,9000.0,84750.0
baseline_waste,2030,single,11,荞麦,15.0,1500.0,1500.0,0.0,60000.0,5250.0,54750.0
baseline_waste,2030,single,12,南瓜,11.7,35100.0,35100.0,0.0,52650.0,11700.0,40950.0
baseline_waste,2030,single,13,红薯,16.363636,36000.0,36000.0,0.0,117000.0,32727.272727,84272.727273
baseline_waste,2030,single,14,莜麦,33.931302,14000.0,14000.0,0.0,77000.0,13572.520848,63427.479152
baseline_waste,2030,single,15,大麦,20.984635,10000.0,10000.0,0.0,35000.0,7344.622198,27655.377802
baseline_waste,2030,single,16,水稻,27.0,13500.0,13500.0,0.0,94500.0,18360.0,76140.0
baseline_waste,2030,first,17,豇豆,12.16,36480.0,36480.0,0.0,291840.0,24320.0,267520.0
baseline_waste,2030,first,18,刀豆,28.401357,56802.714688,26880.0,29922.714688,181440.0,28401.357344,153038.642656
baseline_waste,2030,first,19,芸豆,2.1,6480.0,6480.0,0.0,42120.0,4320.0,37800.0
baseline_waste,2030,first,20,土豆,15.0,30000.0,30000.0,0.0,112500.0,30000.0,82500.0
baseline_waste,2030,first,21,西红柿,13.325,35400.0,35400.0,0.0,221250.0,28930.0,192320.0
baseline_waste,2030,second,21,西红柿,0.3,810.0,810.0,0.0,6075.0,792.0,5283.0
baseline_waste,2030,first,22,茄子,5.4,43200.0,43200.0,0.0,237600.0,12960.0,224640.0
baseline_waste,2030,second,22,茄子,0.3,2160.0,2160.0,0.0,14256.0,792.0,13464.0
baseline_waste,2030,second,23,菠菜,0.3,900.0,900.0,0.0,6210.0,900.0,5310.0
baseline_waste,2030,first,24,青椒,0.75,1800.0,1800.0,0.0,9450.0,1200.0,8250.0
baseline_waste,2030,second,24,青椒,0.3,810.0,810.0,0.0,5508.0,660.0,4848.0
baseline_waste,2030,first,25,菜花,1.090909,3600.0,3600.0,0.0,19800.0,2618.181818,17181.818182
baseline_waste,2030,first,26,包菜,1.094595,4050.0,4050.0,0.0,26325.0,3174.324324,23150.675676
baseline_waste,2030,first,27,油麦菜,1.097561,4500.0,4500.0,0.0,22500.0,1756.097561,20743.902439
baseline_waste,2030,first,28,小青菜,10.75,34400.0,34400.0,0.0,197800.0,17200.0,180600.0
baseline_waste,2030,second,28,小青菜,0.3,1080.0,1080.0,0.0,7452.0,660.0,6792.0
baseline_waste,2030,first,29,黄瓜,0.6,9000.0,9000.0,0.0,63000.0,2100.0,60900.0
baseline_waste,2030,second,29,黄瓜,0.3,4050.0,4050.0,0.0,34020.0,1155.0,32865.0
baseline_waste,2030,first,30,生菜,0.365854,1500.0,1500.0,0.0,7875.0,585.365854,7289.634146
baseline_waste,2030,second,30,生菜,0.3,1350.0,1350.0,0.0,8505.0,660.0,7845.0
baseline_waste,2030,first,31,辣椒,0.75,1200.0,1200.0,0.0,8700.0,750.0,7950.0
baseline_waste,2030,first,32,空心菜,0.36,3600.0,3600.0,0.0,16200.0,1476.0,14724.0
baseline_waste,2030,first,33,黄心菜,0.36,1800.0,1800.0,0.0,8100.0,720.0,7380.0
baseline_waste,2030,second,34,芹菜,0.3,1800.0,1800.0,0.0,8640.0,360.0,8280.0
baseline_waste,2030,second,35,大白菜,30.0,150000.0,150000.0,0.0,375000.0,60000.0,315000.0
baseline_waste,2030,second,36,白萝卜,25.0,100000.0,100000.0,0.0,250000.0,12500.0,237500.0
baseline_waste,2030,second,37,红萝卜,12.0,36000.0,36000.0,0.0,117000.0,6000.0,111000.0
baseline_waste,2030,second,38,榆黄菇,1.8,9000.0,9000.0,0.0,517500.0,5400.0,512100.0
baseline_waste,2030,second,39,香菇,1.8,7200.0,7200.0,0.0,136800.0,3600.0,133200.0
baseline_waste,2030,second,40,白灵菇,1.8,18000.0,18000.0,0.0,288000.0,18000.0,270000.0
baseline_waste,2030,second,41,羊肚菌,4.2,4200.0,4200.0,0.0,420000.0,42000.0,378000.0
