scenario,year,season,plot_id,land_type,crop_id,crop_name,area_mu
baseline_waste,2027,second,E8,普通大棚,38,榆黄菇,0.6
baseline_waste,2027,first,E9,普通大棚,22,茄子,0.6
baseline_waste,2027,second,E9,普通大棚,38,榆黄菇,0.6
baseline_waste,2027,first,F1,智慧大棚,19,芸豆,0.3
baseline_waste,2027,first,F1,智慧大棚,26,包菜,0.3
baseline_waste,2027,second,F1,智慧大棚,22,茄子,0.3
baseline_waste,2027,second,F1,智慧大棚,29,黄瓜,0.3
baseline_waste,2027,first,F2,智慧大棚,29,黄瓜,0.6
baseline_waste,2027,second,F2,智慧大棚,21,西红柿,0.3
baseline_waste,2027,second,F2,智慧大棚,23,菠菜,0.3
baseline_waste,2027,first,F3,智慧大棚,22,茄子,0.6
baseline_waste,2027,second,F3,智慧大棚,24,青椒,0.3
baseline_waste,2027,second,F3,智慧大棚,28,小青菜,0.3
baseline_waste,2027,first,F4,智慧大棚,21,西红柿,0.6
baseline_waste,2027,second,F4,智慧大棚,30,生菜,0.3
baseline_waste,2027,second,F4,智慧大棚,34,芹菜,0.3
baseline_waste,2028,single,A1,平旱地,4,绿豆,80.0
baseline_waste,2028,single,A2,平旱地,1,黄豆,55.0
baseline_waste,2028,single,A3,平旱地,1,黄豆,16.363636
baseline_waste,2028,single,A3,平旱地,11,荞麦,13.636364
baseline_waste,2028,single,A3,平旱地,15,大麦,5.0
baseline_waste,2028,single,A4,平旱地,7,玉米,72.0
baseline_waste,2028,single,A5,平旱地,7,玉米,56.3
baseline_waste,2028,single,A5,平旱地,12,南瓜,11.7
baseline_waste,2028,single,A6,平旱地,1,黄豆,38.636364
baseline_waste,2028,single,A6,平旱地,13,红薯,16.363636
baseline_waste,2028,single,B1,梯田,3,红豆,13.947368
baseline_waste,2028,single,B1,梯田,5,爬豆,11.052632
baseline_waste,2028,single,B1,梯田,8,谷子,35.0
baseline_waste,2028,single,B10,梯田,8,谷子,25.0
baseline_waste,2028,single,B11,梯田,6,小麦,60.0
baseline_waste,2028,single,B12,梯田,3,红豆,45.0
baseline_waste,2028,single,B13,梯田,1,黄豆,34.210526
baseline_waste,2028,single,B13,梯田,6,小麦,0.789474
baseline_waste,2028,single,B14,梯田,2,黑豆,14.729665
baseline_waste,2028,single,B14,梯田,4,绿豆,0.954545
baseline_waste,2028,single,B14,梯田,6,小麦,0.270335
baseline_waste,2028,single,B2,梯田,6,小麦,46.0
baseline_waste,2028,single,B3,梯田,6,小麦,5.0
baseline_waste,2028,single,B3,梯田,14,莜麦,35.0
baseline_waste,2028,single,B4,梯田,9,高粱,28.0
baseline_waste,2028,single,B5,梯田,6,小麦,25.0
baseline_waste,2028,single,B6,梯田,2,黑豆,31.270335
baseline_waste,2028,single,B6,梯田,6,小麦,54.729665
baseline_waste,2028,single,B7,梯田,6,小麦,33.0
baseline_waste,2028,single,B7,梯田,9,高粱,22.0
baseline_waste,2028,single,B8,梯田,8,谷子,44.0
baseline_waste,2028,single,B9,梯田,5,爬豆,13.947368
baseline_waste,2028,single,B9,梯田,8,谷子,36.052632
baseline_waste,2028,single,C1,山坡地,8,谷子,15.0
baseline_waste,2028,single,C2,山坡地,8,谷子,13.0
baseline_waste,2028,single,C3,山坡地,4,绿豆,15.0
baseline_waste,2028,single,C4,山坡地,8,谷子,18.0
baseline_waste,2028,single,C5,山坡地,10,黍子,26.315789
baseline_waste,2028,single,C6,山坡地,15,大麦,15.526316
baseline_waste,2028,first,D1,水浇地,18,刀豆,12.84
baseline_waste,2028,first,D1,水浇地,19,芸豆,2.16
baseline_waste,2028,second,D1,水浇地,35,大白菜,15.0
baseline_waste,2028,first,D2,水浇地,17,豇豆,10.0
baseline_waste,2028,second,D2,水浇地,37,红萝卜,6.0
baseline_waste,2028,first,D3,水浇地,18,刀豆,11.8
baseline_waste,2028,first,D3,水浇地,21,西红柿,2.2
baseline_waste,2028,second,D3,水浇地,36,白萝卜,3.0
baseline_waste,2028,first,D4,水浇地,18,刀豆,6.0
baseline_waste,2028,second,D4,水浇地,37,红萝卜,6.0
baseline_waste,2028,first,D5,水浇地,20,土豆,7.633237
baseline_waste,2028,first,D5,水浇地,21,西红柿,0.91
baseline_waste,2028,first,D5,水浇地,25,菜花,1.090909
baseline_waste,2028,first,D5,水浇地,30,生菜,0.365854
baseline_waste,2028,second,D5,水浇地,36,白萝卜,10.0
baseline_waste,2028,first,D6,水浇地,20,土豆,6.807844
baseline_waste,2028,first,D6,水浇地,22,茄子,3.0
baseline_waste,2028,first,D6,水浇地,26,包菜,1.094595
baseline_waste,2028,first,D6,水浇地,27,油麦菜,1.097561
baseline_waste,2028,second,D6,水浇地,36,白萝卜,12.0
baseline_waste,2028,first,D7,水浇地,21,西红柿,10.14
baseline_waste,2028,first,D7,水浇地,28,小青菜,10.75
baseline_waste,2028,first,D7,水浇地,31,辣椒,0.75
baseline_waste,2028,first,D7,水浇地,33,黄心菜,0.36
baseline_waste,2028,second,D7,水浇地,35,大白菜,15.0
baseline_waste,2028,single,D8,水浇地,16,水稻,20.0
baseline_waste,2028,first,E1,普通大棚,29,黄瓜,0.6
baseline_waste,2028,second,E1,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,E10,普通大棚,22,茄子,0.6
baseline_waste,2028,second,E10,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,E11,普通大棚,22,茄子,0.6
baseline_waste,2028,second,E11,普通大棚,39,香菇,0.6
baseline_waste,2028,first,E12,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E12,普通大棚,39,香菇,0.6
baseline_waste,2028,first,E13,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E13,普通大棚,38,榆黄菇,0.6
baseline_waste,2028,first,E14,普通大棚,17,豇豆,0.6
baseline_waste,2028,second,E14,普通大棚,40,白灵菇,0.6
baseline_waste,2028,first,E15,普通大棚,17,豇豆,0.6
baseline_waste,2028,second,E15,普通大棚,40,白灵菇,0.6
baseline_waste,2028,first,E16,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E16,普通大棚,40,白灵菇,0.6
baseline_waste,2028,first,E2,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E2,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,E3,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E3,普通大棚,38,榆黄菇,0.6
baseline_waste,2028,first,E4,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E4,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,E5,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E5,普通大棚,39,香菇,0.6
baseline_waste,2028,first,E6,普通大棚,18,刀豆,0.6
baseline_waste,2028,second,E6,普通大棚,38,榆黄菇,0.6
baseline_waste,2028,first,E7,普通大棚,22,茄子,0.6
baseline_waste,2028,second,E7,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,E8,普通大棚,22,茄子,0.6
baseline_waste,2028,second,E8,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,E9,普通大棚,21,西红柿,0.6
baseline_waste,2028,second,E9,普通大棚,41,羊肚菌,0.6
baseline_waste,2028,first,F1,智慧大棚,18,刀豆,0.3
baseline_waste,2028,first,F1,智慧大棚,32,空心菜,0.3
baseline_waste,2028,second,F1,智慧大棚,23,菠菜,0.3
baseline_waste,2028,second,F1,智慧大棚,28,小青菜,0.3
baseline_waste,2028,first,F2,智慧大棚,17,豇豆,0.6
baseline_waste,2028,second,F2,智慧大棚,22,茄子,0.3
baseline_waste,2028,second,F2,智慧大棚,34,芹菜,0.3
baseline_waste,2028,first,F3,智慧大棚,21,西红柿,0.6
baseline_waste,2028,second,F3,智慧大棚,29,黄瓜,0.3
baseline_waste,2028,second,F3,智慧大棚,30,生菜,0.3
baseline_waste,2028,first,F4,智慧大棚,22,茄子,0.6
baseline_waste,2028,second,F4,智慧大棚,21,西红柿,0.3
baseline_waste,2028,second,F4,智慧大棚,24,青椒,0.3
baseline_waste,2029,single,A1,平旱地,7,玉米,80.0
baseline_waste,2029,single,A2,平旱地,6,小麦,18.8
baseline_waste,2029,single,A2,平旱地,7,玉米,34.113636
baseline_waste,2029,single,A2,平旱地,12,南瓜,2.086364
baseline_waste,2029,single,A3,平旱地,7,玉米,18.636364
baseline_waste,2029,single,A3,平旱地,13,红薯,16.363636
baseline_waste,2029,single,A4,平旱地,1,黄豆,33.2
baseline_waste,2029,single,A4,平旱地,2,黑豆,38.8
baseline_waste,2029,single,A5,平旱地,2,黑豆,4.9
baseline_waste,2029,single,A5,平旱地,4,绿豆,63.1
baseline_waste,2029,single,A6,平旱地,6,小麦,55.0
baseline_waste,2029,single,B1,梯田,6,小麦,60.0
baseline_waste,2029,single,B10,梯田,6,小麦,25.0
baseline_waste,2029,single,B11,梯田,1,黄豆,60.0
baseline_waste,2029,single,B12,梯田,6,小麦,12.105263
baseline_waste,2029,single,B12,梯田,8,谷子,32.894737
baseline_waste,2029,single,B13,梯田,14,莜麦,35.0
baseline_waste,2029,single,B14,梯田,8,谷子,20.0
baseline_waste,2029,single,B2,梯田,3,红豆,46.0
baseline_waste,2029,single,B3,梯田,1,黄豆,40.0
baseline_waste,2029,single,B4,梯田,1,黄豆,15.052632
baseline_waste,2029,single,B4,梯田,3,红豆,12.947368
baseline_waste,2029,single,B5,梯田,5,爬豆,25.0
baseline_waste,2029,single,B6,梯田,8,谷子,80.0
baseline_waste,2029,single,B6,梯田,9,高粱,6.0
baseline_waste,2029,single,B7,梯田,8,谷子,55.0
baseline_waste,2029,single,B8,梯田,9,高粱,44.0
baseline_waste,2029,single,B9,梯田,6,小麦,50.0
baseline_waste,2029,single,C1,山坡地,4,绿豆,2.401116
baseline_waste,2029,single,C1,山坡地,10,黍子,12.598884
baseline_waste,2029,single,C2,山坡地,11,荞麦,12.828017
baseline_waste,2029,single,C3,山坡地,10,黍子,12.828017
baseline_waste,2029,single,C3,山坡地,11,荞麦,2.171983
baseline_waste,2029,single,C4,山坡地,12,南瓜,10.681818
baseline_waste,2029,single,C4,山坡地,15,大麦,7.318182
baseline_waste,2029,single,C5,山坡地,4,绿豆,13.26555
baseline_waste,2029,single,C5,山坡地,15,大麦,13.73445
baseline_waste,2029,single,C6,山坡地,4,绿豆,19.111111
baseline_waste,2029,single,C6,山坡地,10,黍子,0.888889
baseline_waste,2029,first,D1,水浇地,20,土豆,13.292439
baseline_waste,2029,first,D1,水浇地,21,西红柿,1.347561
baseline_waste,2029,first,D1,水浇地,33,黄心菜,0.36
baseline_waste,2029,second,D1,水浇地,36,白萝卜,15.0
baseline_waste,2029,first,D2,水浇地,21,西红柿,8.152439
baseline_waste,2029,first,D2,水浇地,24,青椒,0.75
baseline_waste,2029,first,D2,水浇地,27,油麦菜,1.097561
baseline_waste,2029,second,D2,水浇地,36,白萝卜,10.0
baseline_waste,2029,single,D3,水浇地,16,水稻,14.0
baseline_waste,2029,single,D4,水浇地,16,水稻,6.0
baseline_waste,2029,first,D5,水浇地,18,刀豆,10.0
baseline_waste,2029,second,D5,水浇地,37,红萝卜,10.0
baseline_waste,2029,first,D6,水浇地,17,豇豆,10.0
baseline_waste,2029,first,D6,水浇地,18,刀豆,2.0
baseline_waste,2029,second,D6,水浇地,35,大白菜,12.0
baseline_waste,2029,single,D7,水浇地,16,水稻,22.0
baseline_waste,2029,first,D8,水浇地,19,芸豆,1.838643
baseline_waste,2029,first,D8,水浇地,22,茄子,3.75
baseline_waste,2029,first,D8,水浇地,25,菜花,1.090909
baseline_waste,2029,first,D8,水浇地,26,包菜,1.094595
baseline_waste,2029,first,D8,水浇地,28,小青菜,10.75
baseline_waste,2029,first,D8,水浇地,30,生菜,0.365854
baseline_waste,2029,first,D8,水浇地,31,辣椒,0.75
baseline_waste,2029,first,D8,水浇地,32,空心菜,0.36
baseline_waste,2029,second,D8,水浇地,35,大白菜,18.0
baseline_waste,2029,first,E1,普通大棚,18,刀豆,0.6
baseline_waste,2029,second,E1,普通大棚,39,香菇,0.6
baseline_waste,2029,first,E10,普通大棚,19,芸豆,0.6
baseline_waste,2029,second,E10,普通大棚,40,白灵菇,0.6
baseline_waste,2029,first,E11,普通大棚,19,芸豆,0.6
baseline_waste,2029,second,E11,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E12,普通大棚,29,黄瓜,0.6
baseline_waste,2029,second,E12,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E13,普通大棚,21,西红柿,0.6
baseline_waste,2029,second,E13,普通大棚,40,白灵菇,0.6
baseline_waste,2029,first,E14,普通大棚,22,茄子,0.6
baseline_waste,2029,second,E14,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E15,普通大棚,21,西红柿,0.6
baseline_waste,2029,second,E15,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E16,普通大棚,21,西红柿,0.6
baseline_waste,2029,second,E16,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E2,普通大棚,22,茄子,0.6
baseline_waste,2029,second,E2,普通大棚,39,香菇,0.6
baseline_waste,2029,first,E3,普通大棚,21,西红柿,0.6
baseline_waste,2029,second,E3,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E4,普通大棚,22,茄子,0.6
baseline_waste,2029,second,E4,普通大棚,38,榆黄菇,0.6
baseline_waste,2029,first,E5,普通大棚,21,西红柿,0.6
baseline_waste,2029,second,E5,普通大棚,38,榆黄菇,0.6
baseline_waste,2029,first,E6,普通大棚,21,西红柿,0.6
baseline_waste,2029,second,E6,普通大棚,41,羊肚菌,0.6
baseline_waste,2029,first,E7,普通大棚,17,豇豆,0.6
baseline_waste,2029,second,E7,普通大棚,39,香菇,0.6
baseline_waste,2029,first,E8,普通大棚,18,刀豆,0.6
baseline_waste,2029,second,E8,普通大棚,38,榆黄菇,0.6
baseline_waste,2029,first,E9,普通大棚,17,豇豆,0.6
baseline_waste,2029,second,E9,普通大棚,40,白灵菇,0.6
baseline_waste,2029,first,F1,智慧大棚,22,茄子,0.6
baseline_waste,2029,second,F1,智慧大棚,24,青椒,0.3
baseline_waste,2029,second,F1,智慧大棚,30,生菜,0.3
baseline_waste,2029,first,F2,智慧大棚,21,西红柿,0.6
baseline_waste,2029,second,F2,智慧大棚,28,小青菜,0.3
baseline_waste,2029,second,F2,智慧大棚,29,黄瓜,0.3
baseline_waste,2029,first,F3,智慧大棚,17,豇豆,0.6
baseline_waste,2029,second,F3,智慧大棚,21,西红柿,0.3
baseline_waste,2029,second,F3,智慧大棚,34,芹菜,0.3
baseline_waste,2029,first,F4,智慧大棚,18,刀豆,0.6
baseline_waste,2029,second,F4,智慧大棚,22,茄子,0.3
baseline_waste,2029,second,F4,智慧大棚,23,菠菜,0.3
baseline_waste,2030,single,A1,平旱地,6,小麦,68.3
baseline_waste,2030,single,A1,平旱地,12,南瓜,11.7
baseline_waste,2030,single,A2,平旱地,4,绿豆,17.262406
baseline_waste,2030,single,A2,平旱地,13,红薯,16.363636
baseline_waste,2030,single,A2,平旱地,14,莜麦,21.373958
baseline_waste,2030,single,A3,平旱地,4,绿豆,18.636364
baseline_waste,2030,single,A3,平旱地,6,小麦,16.363636
baseline_waste,2030,single,A4,平旱地,6,小麦,45.886364
baseline_waste,2030,single,A4,平旱地,7,玉米,26.113636
baseline_waste,2030,single,A5,平旱地,7,玉米,68.0
baseline_waste,2030,single,A6,平旱地,4,绿豆,16.363636
baseline_waste,2030,single,A6,平旱地,7,玉米,38.636364
baseline_waste,2030,single,B1,梯田,1,黄豆,34.217703
baseline_waste,2030,single,B1,梯田,4,绿豆,0.782297
baseline_waste,2030,single,B1,梯田,8,谷子,25.0
baseline_waste,2030,single,B10,梯田,1,黄豆,25.0
baseline_waste,2030,single,B11,梯田,8,谷子,60.0
baseline_waste,2030,single,B12,梯田,9,高粱,22.0
baseline_waste,2030,single,B12,梯田,10,黍子,9.150718
baseline_waste,2030,single,B12,梯田,14,莜麦,12.557344
baseline_waste,2030,single,B12,梯田,15,大麦,1.291938
baseline_waste,2030,single,B13,梯田,3,红豆,0.789474
baseline_waste,2030,single,B13,梯田,8,谷子,34.210526
baseline_waste,2030,single,B14,梯田,2,黑豆,4.315789
baseline_waste,2030,single,B14,梯田,6,小麦,15.684211
baseline_waste,2030,single,B2,梯田,6,小麦,40.413876
baseline_waste,2030,single,B2,梯田,10,黍子,5.586124
baseline_waste,2030,single,B3,梯田,8,谷子,40.0
baseline_waste,2030,single,B4,梯田,9,高粱,28.0
baseline_waste,2030,single,B5,梯田,8,谷子,25.0
baseline_waste,2030,single,B6,梯田,1,黄豆,54.729665
baseline_waste,2030,single,B6,梯田,6,小麦,31.270335
baseline_waste,2030,single,B7,梯田,2,黑豆,41.684211
baseline_waste,2030,single,B7,梯田,3,红豆,13.315789
baseline_waste,2030,single,B8,梯田,3,红豆,44.0
baseline_waste,2030,single,B9,梯田,1,黄豆,36.052632
baseline_waste,2030,single,B9,梯田,8,谷子,3.684211
baseline_waste,2030,single,B9,梯田,10,黍子,10.263158
baseline_waste,2030,single,C1,山坡地,5,爬豆,12.598884
baseline_waste,2030,single,C1,山坡地,11,荞麦,1.81953
baseline_waste,2030,single,C1,山坡地,15,大麦,0.581586
baseline_waste,2030,single,C2,山坡地,4,绿豆,13.0
baseline_waste,2030,single,C3,山坡地,4,绿豆,15.0
baseline_waste,2030,single,C4,山坡地,4,绿豆,18.0
baseline_waste,2030,single,C5,山坡地,5,爬豆,13.73445
baseline_waste,2030,single,C5,山坡地,11,荞麦,13.18047
baseline_waste,2030,single,C6,山坡地,3,红豆,0.888889
baseline_waste,2030,single,C6,山坡地,15,大麦,19.111111
baseline_waste,2030,single,D1,水浇地,16,水稻,15.0
baseline_waste,2030,first,D2,水浇地,20,土豆,8.909091
baseline_waste,2030,first,D2,水浇地,25,菜花,1.090909
baseline_waste,2030,second,D2,水浇地,37,红萝卜,10.0
baseline_waste,2030,first,D3,水浇地,17,豇豆,2.2
baseline_waste,2030,first,D3,水浇地,21,西红柿,6.146357
baseline_waste,2030,first,D3,水浇地,24,青椒,0.75
baseline_waste,2030,first,D3,水浇地,26,包菜,1.094595
baseline_waste,2030,first,D3,水浇地,27,油麦菜,1.097561
baseline_waste,2030,first,D3,水浇地,28,小青菜,0.840909
baseline_waste,2030,first,D3,水浇地,30,生菜,0.365854
baseline_waste,2030,first,D3,水浇地,31,辣椒,0.75
baseline_waste,2030,first,D3,水浇地,32,空心菜,0.36
baseline_waste,2030,second,D3,水浇地,36,白萝卜,14.0
baseline_waste,2030,first,D4,水浇地,28,小青菜,6.0
baseline_waste,2030,second,D4,水浇地,37,红萝卜,2.0
baseline_waste,2030,first,D5,水浇地,20,土豆,6.090909
baseline_waste,2030,first,D5,水浇地,28,小青菜,3.909091
baseline_waste,2030,second,D5,水浇地,35,大白菜,10.0
baseline_waste,2030,single,D6,水浇地,16,水稻,12.0
baseline_waste,2030,first,D7,水浇地,17,豇豆,9.96
baseline_waste,2030,first,D7,水浇地,18,刀豆,10.24
baseline_waste,2030,first,D7,水浇地,19,芸豆,1.8
baseline_waste,2030,second,D7,水浇地,35,大白菜,20.0
baseline_waste,2030,first,D8,水浇地,18,刀豆,18.161357
baseline_waste,2030,first,D8,水浇地,21,西红柿,1.478643
baseline_waste,2030,first,D8,水浇地,33,黄心菜,0.36
baseline_waste,2030,second,D8,水浇地,36,白萝卜,11.0
baseline_waste,2030,first,E1,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E1,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,E10,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E10,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,E11,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E11,普通大棚,39,香菇,0.6
baseline_waste,2030,first,E12,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E12,普通大棚,40,白灵菇,0.6
baseline_waste,2030,first,E13,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E13,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,E14,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E14,普通大棚,39,香菇,0.6
baseline_waste,2030,first,E15,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E15,普通大棚,40,白灵菇,0.6
baseline_waste,2030,first,E16,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E16,普通大棚,38,榆黄菇,0.6
baseline_waste,2030,first,E2,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E2,普通大棚,40,白灵菇,0.6
baseline_waste,2030,first,E3,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E3,普通大棚,38,榆黄菇,0.6
baseline_waste,2030,first,E4,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E4,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,E5,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E5,普通大棚,39,香菇,0.6
baseline_waste,2030,first,E6,普通大棚,29,黄瓜,0.6
baseline_waste,2030,second,E6,普通大棚,38,榆黄菇,0.6
baseline_waste,2030,first,E7,普通大棚,22,茄子,0.6
baseline_waste,2030,second,E7,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,E8,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E8,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,E9,普通大棚,21,西红柿,0.6
baseline_waste,2030,second,E9,普通大棚,41,羊肚菌,0.6
baseline_waste,2030,first,F1,智慧大棚,19,芸豆,0.3
baseline_waste,2030,first,F1,智慧大棚,21,西红柿,0.3
baseline_waste,2030,second,F1,智慧大棚,22,茄子,0.3
baseline_waste,2030,second,F1,智慧大棚,29,黄瓜,0.3
baseline_waste,2030,first,F2,智慧大棚,22,茄子,0.6
baseline_waste,2030,second,F2,智慧大棚,21,西红柿,0.3
baseline_waste,2030,second,F2,智慧大棚,23,菠菜,0.3
baseline_waste,2030,first,F3,智慧大棚,22,茄子,0.6
baseline_waste,2030,second,F3,智慧大棚,28,小青菜,0.3
baseline_waste,2030,second,F3,智慧大棚,30,生菜,0.3
baseline_waste,2030,first,F4,智慧大棚,21,西红柿,0.6
baseline_waste,2030,second,F4,智慧大棚,24,青椒,0.3
baseline_waste,2030,second,F4,智慧大棚,34,芹菜,0.3
